"scenario_id","input_id","engine_id","initialization","year","investment","stock","retirement","index_1947"
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2014,1297798.58914309,26427801.2270313,1563374.12392014,61.0857708558254
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2015,1264091.46320772,26139630.5805217,1552262.10971734,60.4196872142526
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2016,1179855.11282214,25778209.9704657,1541275.72287808,59.5842920794554
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2017,1188774,25437908.430655,1529075.53981074,58.7977120040196
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2018,1221537.25776901,25142160.4083783,1517285.28004568,58.1141138580876
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2019,1166406.42412687,24802071.9148194,1506494.91768585,57.3280262222007
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2020,1009463.44913627,24316695.2721966,1494840.091759,56.20611652887
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2021,974740.538419145,23811837.2852474,1479598.52536841,55.039177250018
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2022,995397.322573427,23344415.0816088,1462819.52621198,53.9587678213598
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2023,1063877.78003454,22962533.0023188,1445759.85932457,53.0760776198914
"chapter2_current__mean_age_hazard","chapter2_current","mean_age_hazard","cold_start_1925",2024,1059177.7122413,22592071.4510458,1429639.26351427,52.2197850650341
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1925,6289055.23878259,6289055.23878259,,15.6780935252453
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1926,6612472.23517242,12645392.325224,256135.148730967,31.5239151209394
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1927,6253408.47516589,18405198.302229,493602.498160901,45.8826340963878
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1928,6223365.25816532,23929913.363579,698650.19681539,59.6552909015047
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1929,6899195.56654921,29934300.4029727,894808.527155522,74.6237301966265
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1930,5744849.4743636,34572631.5156415,1106518.3616948,86.1867052738741
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1931,2652074.68483077,35958171.4582243,1266534.74224794,89.6407415286076
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1932,1546547.60395262,36185567.4219,1319151.64027685,90.2076208213488
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1933,1291047.64601878,36151164.6024256,1325450.46549328,90.1218574434209
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1934,1446936.52412214,36276491.6900271,1321609.4365206,90.434287486736
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1935,1583486.72842447,36534041.9026422,1325936.51580933,91.0763388231476
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1936,1799005.09439436,36996681.3074384,1336365.68959822,92.2296605195653
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1937,2247886.72932862,37888075.0779903,1356492.95877664,94.451831318186
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1938,1628676.12396391,38125016.8923186,1391734.30963563,95.0425076255226
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1939,1643658.72525185,38371905.5991055,1396770.01846497,95.6579807114421
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1940,1818442.69569986,38788009.9159486,1402338.37885681,96.6952942900372
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1941,1893761.30793001,39265116.8660872,1416654.35779133,97.884682378043
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1942,1309946.01492516,39141898.5686943,1433164.31231807,97.5775093739589
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1943,1037794.68114943,38754437.2158163,1425256.03402743,96.6116003308361
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1944,1298730.86736915,38646817.7598474,1406350.32333809,96.3433139457186
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1945,1591018.52005284,38838473.1928192,1399363.08708107,96.8210950572953
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1946,1991026.13819632,39424681.9973117,1404817.33370377,98.2824650267433
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1947,2112758.39208197,40113647.9295508,1423792.45984288,100
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1948,2210009.69829507,40870803.8227073,1452853.80513855,101.887526894802
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1949,1968346.30645763,41358556.9577132,1480593.17145178,103.103455039414
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1950,1866821.08290775,41729836.8506531,1495541.18996789,104.029025043897
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1951,2085027.73809375,42309020.8992329,1505843.68951393,105.472882879008
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1952,2048618.22110684,42833509.667096,1524129.45324371,106.780389911987
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1953,2094691.8857379,43387666.0358067,1540535.51702722,108.161855815272
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1954,1927756.5068081,43757953.4651911,1557469.07742373,109.084951690359
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1955,1853313.10859886,44044147.5174643,1567119.05632562,109.798409745273
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1956,2016704.21156382,44486296.7643678,1574554.96466025,110.90065117612
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1957,1966418.88102518,44865414.7844103,1587300.86098273,111.84576098191
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1958,1610268.1020819,44876809.365648,1598873.52084415,111.874166728647
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1959,1562755.69317395,44844732.2794555,1594832.7793665,111.794201211053
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1960,1604675.97545006,44858496.4708205,1590911.78408511,111.828514199463
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1961,1490654.87669333,44759874.7182451,1589276.62926867,111.582658343251
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1962,1509388.95534065,44686140.484949,1583123.18863676,111.398845010129
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1963,1493615.79111113,44600666.7830429,1579089.49301727,111.185766154632
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1964,1608112.48471385,44633417.7737311,1575361.4940256,111.267411660286
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1965,1839662.20714749,44896530.5614226,1576549.41945603,111.923330035383
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1966,1991143.3473894,45299908.2337072,1587765.67510483,112.928917143773
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1967,1887839.0495999,45582471.8118162,1605275.47149086,113.633324727459
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1968,1870152.88581411,45835725.9238486,1616898.77378167,114.264666241144
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1969,1916580.27563958,46124408.171264,1627898.02822424,114.984327160346
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1970,1815754.13790128,46299638.8849296,1640523.42423567,115.421162807838
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1971,1704432.31498443,46356960.963931,1647110.23598303,115.564062000407
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1972,1790098.8882297,46497983.3771322,1649076.4750285,115.915619189743
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1973,1895896.86498827,46738345.5333252,1655534.70879531,116.514822125898
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1974,1763511.18158344,46833856.2792405,1668000.43566812,116.752922500322
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1975,1585687.98937596,46746279.4856373,1673264.78297916,116.534600811512
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1976,1563883.11173408,46640893.2313456,1669269.36602572,116.271881613106
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1977,1646565.48948887,46622114.9151102,1665343.80572436,116.225068826923
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1978,1803086.64189652,46758294.6987954,1666906.85821127,116.564553742193
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1979,1882974.2863846,46966588.7538244,1674680.23135559,117.083813559687
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1980,1811837.55876175,47093853.717097,1684572.59548918,117.401074566455
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1981,1840026.44490376,47245452.9190755,1688427.24292522,117.778998813695
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1982,1737933.57827129,47290786.7425649,1692599.75478191,117.892012278761
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1983,1555633.69521199,47155618.1420145,1690802.29576245,117.555048159248
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1984,1716795.13610415,47188569.2439388,1683844.03417983,117.637192525629
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1985,1744674.43722419,47248662.5475855,1684581.13357748,117.787000151583
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1986,1523072.35113551,47086196.1751191,1685538.72360191,117.381984948898
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1987,1409752.00688364,46817216.0980677,1678732.08393499,116.711439907659
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1988,1376725.54030589,46526423.748962,1667517.88941166,115.986518679811
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1989,1378538.0986811,46248846.9242629,1656114.92338021,115.294542659114
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1990,1441230.49731903,46044656.5897999,1645420.83178199,114.785513076909
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1991,1304991.45728219,45713745.3019503,1635902.74513175,113.960578659499
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1992,1234884.03992531,45326776.7360002,1621852.6058754,112.99589809335
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1993,1256118.05003702,44975623.003372,1607271.7826653,112.120500938633
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1994,1277889.16386455,44658191.1131391,1595321.0540974,111.32916954242
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1995,1383510.21083371,44455582.4482941,1586118.87567876,110.824082931497
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1996,1429524.35413822,44303171.7055729,1581935.09685941,110.444135580439
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1997,1471364.25198043,44194496.7511286,1580039.20642471,110.173217925093
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1998,1519042.1276998,44132542.8476059,1580996.03122249,110.01877197784
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",1999,1540376.23376638,44088907.5224922,1584011.55888012,109.909992728467
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2000,1622616.14289573,44122323.9881944,1589199.67719348,109.993297208182
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2001,1512385.30119835,44036740.7979541,1597968.49143871,109.779945407342
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2002,1237250.56014515,43674546.3584459,1599444.99965328,108.877024685336
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2003,1211885.78314743,43297277.1637678,1589154.97782554,107.936523847964
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2004,1202681.55661761,42921208.5577142,1578750.1626712,106.999015978537
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2005,1279366.86963607,42631474.1355361,1569101.29181424,106.276732074847
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2006,1353575.12093851,42420791.852116,1564257.40435854,105.751518601891
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2007,1415761.19204913,42273714.9087233,1562838.13544187,105.384867970537
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2008,1372420.1762314,42083145.2222522,1562989.86270253,104.909793535009
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2009,1070047.47876566,41594087.118069,1559105.58294883,103.690612210383
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2010,1067780.07980769,41121938.8905807,1539928.30729604,102.513585807007
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2011,1138231.35194297,40735272.3701853,1524897.87233836,101.549658215394
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2012,1236947.70379725,40457377.3463171,1514842.7276654,100.856888950539
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2013,1207938.12819373,40155800.7136335,1509514.76087739,100.105083397443
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2014,1297798.58914309,39950514.6809522,1503084.62182437,99.5933223303821
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2015,1264091.46320772,39713392.0620318,1501214.08212813,99.0021952921809
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2016,1179855.11282214,39394965.7653375,1498281.40951641,98.2083849230679
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2017,1188774,39092411.8573227,1491327.90801483,97.45414310356
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2018,1221537.25776901,38828515.8340233,1485433.28106843,96.7962721870009
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2019,1166406.42412687,38513729.3230342,1481192.9351159,96.0115355020156
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2020,1009463.44913627,38049477.7855746,1473714.98659591,94.854194892468
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2021,974740.538419145,37566254.9214414,1457963.40255231,93.6495603377105
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2022,995397.322573427,37119467.6979804,1442184.54603441,92.5357568156631
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2023,1063877.78003454,36755609.2313446,1427736.2466704,91.6286878119293
"chapter2_current__shaikh_constant","chapter2_current","shaikh_constant","cold_start_1925",2024,1059177.7122413,36398689.1021724,1416097.84141342,90.7389155085005
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1925,6289055.23878259,6289055.23878259,,14.3054228645381
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1926,6612472.23517242,12866109.1168843,35418.3570706621,29.2659429040009
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1927,6253408.47516589,19009322.4763108,110195.115739468,43.2396259958171
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1928,6223365.25816532,25023504.1903767,209183.544099432,56.9198067761244
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1929,6899195.56654921,31596386.700676,326313.056249889,71.8708383983176
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1930,5744849.4743636,36879360.256215,461875.918824559,83.8877738241841
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1931,2652074.68483077,38923933.671258,607501.269787762,88.5384703388875
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1932,1546547.60395262,39725450.4452862,745030.829924462,90.361643446795
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1933,1291047.64601878,40150110.9124106,866387.178894373,91.3275989560747
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1934,1446936.52412214,40624656.5563172,972390.880215574,92.4070259680598
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1935,1583486.72842447,41141546.3321753,1066596.95256631,93.5827712171091
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1936,1799005.09439436,41788849.2824433,1151702.14412635,95.055161277852
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1937,2247886.72932862,42806803.8245757,1229932.18719619,97.3706553591062
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1938,1628676.12396391,43131361.4957415,1304118.45279817,98.108911671648
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1939,1643658.72525185,43404456.3746227,1370563.84637066,98.7301079525208
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1940,1818442.69569986,43794643.3763736,1428255.69394893,99.61764826571
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1941,1893761.30793001,44208714.6360446,1479690.04825905,100.559516994914
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1942,1309946.01492516,43992445.6164389,1526215.03453086,100.067579865966
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1943,1037794.68114943,43465383.5836242,1564856.71396409,98.8686962548382
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1944,1298730.86736915,43170245.3710369,1593869.07995643,98.1973590230536
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1945,1591018.52005284,43145305.405274,1615958.48581582,98.1406292372717
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1946,1991026.13819632,43501907.301507,1634424.24196331,98.9517750654163
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1947,2112758.39208197,43962735.6586056,1651930.03498332,100
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1948,2210009.69829507,44502492.2650599,1670253.09184074,101.227759370222
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1949,1968346.30645763,44781332.3560818,1689506.21543574,101.862024019235
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1950,1866821.08290775,44940619.8971484,1707533.54184116,102.224348016321
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1951,2085027.73809375,45302316.8841358,1723330.75110643,103.04708341158
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1952,2048618.22110684,45612531.6766034,1738403.42863922,103.752714641803
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1953,2094691.8857379,45954108.391465,1753115.17087625,104.529683385319
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1954,1927756.5068081,46114388.5367828,1767476.36149033,104.894265213352
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1955,1853313.10859886,46187089.3111338,1780612.3342478,105.059634299834
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1956,2016704.21156382,46411677.5208071,1792116.00189054,105.570494705377
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1957,1966418.88102518,46575052.3517369,1803044.05009544,105.942115871536
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1958,1610268.1020819,46371724.3084942,1813596.1453246,105.479614982552
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1959,1562755.69317395,46112886.488641,1821593.51302714,104.890848573966
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1960,1604675.97545006,45890843.3639006,1826719.10019044,104.385777355322
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1961,1490654.87669333,45551510.7846842,1829987.45590976,103.613913243289
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1962,1509388.95534065,45229740.0662149,1831159.6738099,102.881996283053
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1963,1493615.79111113,44892797.297395,1830558.55993109,102.115568162118
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1964,1608112.48471385,44672277.2995379,1828632.48257088,101.613961529697
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1965,1839662.20714749,44685707.0724157,1826232.43426973,101.644509612469
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1966,1991143.3473894,44851844.9839433,1825005.43586181,102.022415830175
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1967,1887839.0495999,44913643.8244438,1826040.20909938,102.16298679232
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1968,1870152.88581411,44955434.5878106,1828362.12244729,102.258046307477
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1969,1916580.27563958,45040676.3321275,1831338.53132265,102.451941757885
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1970,1815754.13790128,45021217.5679692,1835212.90205963,102.407679807697
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1971,1704432.31498443,44886483.1744936,1839166.70846003,102.101205719001
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1972,1790098.8882297,44834339.2652673,1842242.79745602,101.98259638215
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1973,1895896.86498827,44885158.3737422,1845077.75651336,102.09819225605
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1974,1763511.18158344,44799822.3966202,1848847.15870539,101.904082458642
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1975,1585687.98937596,44532817.6183177,1852692.76767853,101.296739047677
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1976,1563883.11173408,44241836.6535615,1854864.07649023,100.634858115117
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1977,1646565.48948887,44033194.3364089,1855207.80664146,100.160269093239
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1978,1803086.64189652,43981407.010634,1854873.9676714,100.042470860261
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1979,1882974.2863846,44009281.0144408,1855100.28257786,100.10587456658
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1980,1811837.55876175,43964852.5373736,1856266.03582894,100.004815166154
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1981,1840026.44490376,43947535.1069628,1857343.87531453,99.9654240087314
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1982,1737933.57827129,43827500.5244838,1857968.16075034,99.6923868997326
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1983,1555633.69521199,43525706.8018721,1857427.41782367,99.0059106873438
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1984,1716795.13610415,43387665.0600036,1854836.87797263,98.691913526338
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1985,1744674.43722419,43280883.1492835,1851456.3479443,98.4490216563931
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1986,1523072.35113551,42956070.3205802,1847885.17983881,97.7101849488105
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1987,1409752.00688364,42522872.0510858,1842950.27637802,96.7248088956495
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1988,1376725.54030589,42063683.2743815,1835914.31701021,95.6803134387012
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1989,1378538.0986811,41615241.7691183,1826979.60394429,94.6602643026657
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1990,1441230.49731903,41239861.8717319,1816610.39470542,93.8064050244319
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1991,1304991.45728219,40739630.5055214,1805222.82349274,92.6685518887783
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1992,1234884.03992531,40182199.0025862,1792315.54286052,91.4005882496091
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1993,1256118.05003702,39660498.0575105,1777818.99511269,90.2138992566243
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1994,1277889.16386455,39175953.8312176,1762433.39015742,89.1117289320666
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1995,1383510.21083371,38812598.1408672,1746865.90118409,88.2852205610407
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1996,1429524.35413822,38510112.7813018,1732009.71370362,87.5971711140855
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1997,1471364.25198043,38263165.9321857,1718311.10109655,87.0354525462653
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1998,1519042.1276998,38076111.7310331,1706096.32885242,86.6099690126535
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",1999,1540376.23376638,37920857.8499363,1695630.11486318,86.2568201952041
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2000,1622616.14289573,37856375.9192271,1687098.07360495,86.1101461319475
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2001,1512385.30119835,37687850.3593744,1680910.86105108,85.7268088411078
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2002,1237250.56014515,37249146.0176809,1675954.90183857,84.7289083803626
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2003,1211885.78314743,36790996.0309474,1670035.76988101,83.6867758108806
