"year","variable_id","source_level_variable","value","unit","source_boundary","source_stage","source_file","construction_rule","allowed_use","prohibited_use","status"
1957,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.1312320669227,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1958,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.0904163613048,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1959,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.1940561073974,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1960,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.2221461052967,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1961,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.2425394478043,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1962,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.3200548558872,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1963,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.3775252006904,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1964,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.4424080462196,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1965,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.5220100144132,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1966,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.5912180127801,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1967,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.6162638207037,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1968,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.6759536510618,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1969,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.7133701462627,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1970,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.703729869505,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1971,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.738399263383,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1972,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.8088483334488,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1973,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.8722847628888,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1974,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.855113936709,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1975,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.8423981612254,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1976,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.9131601151514,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1977,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",14.9787073546837,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1978,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.0399811231141,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1979,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.0656454417954,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1980,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.0624799346003,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1981,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.1020330619405,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1982,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.0827426693271,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1983,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.1159905417903,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1984,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.2020804139886,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1985,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.2383266726484,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1986,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.2644579326218,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1987,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.3151875471454,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1988,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.3680658786854,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1989,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.3814884296499,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1990,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.3942106107313,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1991,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.3878048865284,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1992,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.415711846396,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1993,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.4387286490752,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1994,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.4977349815152,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1995,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.5372917695287,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1996,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.5828598872912,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1997,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.6384637467899,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1998,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.6918533695927,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1999,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.7447279683689,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2000,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.7907052946243,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2001,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.7664273632921,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2002,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.7724062514204,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2003,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.7914536263452,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2004,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.8340315751906,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2005,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.8730206521314,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
