"year","variable_id","value","unit","family_id","contract_status","analytical_role","source_stage","source_commit","source_file","coverage_start","coverage_end","first_fully_supported_year","support_status","baseline_window_eligible","warmup_observation","authoritative_variable_id","provenance_id","reference_year","transformation","canonical_inclusion_status","baseline_or_robustness"
1931,"Y_REAL_NFC_GVA_BASELINE_D09",319385,"2017 dollars","output","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1929,2025,1929,"SOURCE_AVAILABLE","yes","yes","Y_REAL_NFC_GVA_BASELINE_D09","D10_CLEAN__Y_REAL_NFC_GVA_BASELINE_D09",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1931,"y_real_nfc_gva_proxy_gdp_implicit",13.0540763517617,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2024,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_gdp_implicit",2017,"log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1931,"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",466996.177672334,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2024,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",2017,"level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1931,"y_real_nfc_gva_proxy_nonfarm_business_output",12.7639259954878,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_nonfarm_business_output",2017,"log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1931,"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",349383.689971403,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",2017,"level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1932,"omega_CORP_raw_GVA",0.68242345931589,"ratio","distribution","AUTHORIZED_COMPARISON_RAW; NOT_CLEANED; NOT_BASELINE_PRODUCTIVE_ORIGIN; NOT_BASELINE_REGRESSOR","RAW_CORPORATE_COMPARISON_LAYER","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","CORP_COMPENSATION_SHARE_GVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::CORP_COMPENSATION_SHARE_GVA",,"ratio","CANONICAL_ROBUSTNESS","NOT_BASELINE_REGRESSOR"
1932,"omega_CORP_raw_NVA",0.80491935142458,"ratio","distribution","AUTHORIZED_COMPARISON_RAW; NOT_CLEANED; NOT_BASELINE_PRODUCTIVE_ORIGIN; NOT_BASELINE_REGRESSOR","RAW_CORPORATE_COMPARISON_LAYER","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","CORP_COMPENSATION_SHARE_NVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::CORP_COMPENSATION_SHARE_NVA",,"ratio","CANONICAL_ROBUSTNESS","NOT_BASELINE_REGRESSOR"
1932,"CORP_NET_OPERATING_SURPLUS_SHARE_GVA",0.0597968486414702,"ratio","distribution","DIAGNOSTIC_ONLY","diagnostic_distribution_catalog","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","CORP_NET_OPERATING_SURPLUS_SHARE_GVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::CORP_NET_OPERATING_SURPLUS_SHARE_GVA",,"ratio","CANONICAL_DIAGNOSTIC","DIAGNOSTIC_ONLY"
1932,"CORP_NET_OPERATING_SURPLUS_SHARE_NVA",0.0705304601837348,"ratio","distribution","DIAGNOSTIC_ONLY","diagnostic_distribution_catalog","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::CORP_NET_OPERATING_SURPLUS_SHARE_NVA",,"ratio","CANONICAL_DIAGNOSTIC","DIAGNOSTIC_ONLY"
1932,"CORP_NOS_NET_MATCHED_FINANCIAL_CLAIMS_PROXY",1298,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"CORP_NOS_NET_MATCHED_FINANCIAL_CLAIMS_SHARE_GVA",0.0465884210904131,"ratio","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"CORP_NOS_NET_MATCHED_FINANCIAL_CLAIMS_SHARE_NVA",0.0549511028322256,"ratio","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_PROXY",-99,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_SHARE_GVA",-0.00355335415096371,"ratio","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"CORP_NOS_NET_NFC_FINANCIAL_CLAIMS_SHARE_NVA",-0.00419118580923754,"ratio","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"DELTA_G_TOT",-2674774.3923663,"millions_2017_dollars","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","DELTA_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::DELTA_G_TOT",2017,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"DLOG_G_TOT",-0.0295901391683628,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","DLOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::DLOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"DLOG_N_TOT",-0.0461679976281992,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","DLOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::DLOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"FIN_AFTER_TAX_IMPLIED",604,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_CFC_IMPLIED",164,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_COMP_IMPLIED",1581,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_DIVIDENDS_NET_IMPLIED",184,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_GVA_IMPLIED",2140,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_NET_INT_IMPLIED",-368,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_NOS_IMPLIED",347,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_NOS_RESIDUAL_AFTER_MATCHED_FINANCIAL_CLAIMS",-21,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_NOS_RESIDUAL_AFTER_NFC_FINANCIAL_CLAIMS",-1418,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_NVA_IMPLIED",1976,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_PAT_IMPLIED",-650,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_PBT_IMPLIED",-688,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_PROFITS_IVA_CC_IMPLIED",642,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_TAX_IMPLIED",38,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_TRANSFERS_NET_IMPLIED",73,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"FIN_UNDISTRIBUTED_IMPLIED",420,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1932,"G_TOT_GPIM_2017",89063321.5803212,"millions_2017_dollars","capital","BASELINE_AUTHORIZED","baseline_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_primary_level_interface.csv",1901,2024,1931,"fully_supported","yes","no","G_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::G_TOT_GPIM_2017",2017,"level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
1932,"GROWTH_ARITH_G_TOT",-0.0291566373163298,"decimal_rate","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","GROWTH_ARITH_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::GROWTH_ARITH_G_TOT",,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"GROWTH_ARITH_N_TOT",-0.0451184691173498,"decimal_rate","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","GROWTH_ARITH_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::GROWTH_ARITH_N_TOT",,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"I_TOT_REAL_2017",1546547.60395262,"millions_2017_dollars","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1901,2024,1931,"fully_supported","no","no","I_TOT_REAL_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::I_TOT_REAL_2017",2017,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"K_capacity",116651.319038343,"2017 dollars","capital","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1931,2024,1931,"SOURCE_AVAILABLE","yes","yes","K_capacity","D10_CLEAN__K_capacity",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1932,"K_ME",17.827921412213,"2017 dollars","capital","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1931,2024,1931,"SOURCE_AVAILABLE","yes","yes","K_ME","D10_CLEAN__K_ME",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1932,"K_NRC",116633.491116931,"2017 dollars","capital","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1931,2024,1931,"SOURCE_AVAILABLE","yes","yes","K_NRC","D10_CLEAN__K_NRC",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1932,"L1_DLOG_G_TOT",-0.00735855741143254,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1903,2024,1933,"partial_vintage_warmup","no","yes","L1_DLOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_DLOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"L1_DLOG_N_TOT",-0.0248611391996612,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1903,2024,1933,"partial_vintage_warmup","no","yes","L1_DLOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_DLOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"L1_LOG_G_TOT",18.3344482923146,"natural_log","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","L1_LOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_LOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1932,"L1_LOG_N_TOT",18.006019568611,"natural_log","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","L1_LOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_LOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
