"year","Y_real","K_total_real","K_real","K_t","capacity_register","y_t","k_t","omega_t","omega_k_t","a00_baseline_available","omega_k_formula","K_machinery_real","K_other_real","s_t","I_total","I_machinery","phi_t","s_ME_over_ME_NRC_gross_real","phi_ME_over_ME_NRC_real","s_ME_over_ME_NRC_gross_cc","phi_ME_over_ME_NRC_cc","s_t_proxy","phi_t_proxy","s_t_proxy_cc","phi_t_proxy_cc","pK_relative_ME_NRC","composition_status","composition_basis","composition_tier","a03_composition_status","a03_composition_basis","a03_composition_tier","direct_sector_asset_split","sector_target","external_pressure_t","D_external_high","GVA","EC","GOS","KNC","KNR","KGC","KGR","IGC","pY","pK","GVA_real","GVA_NF","KGC_NF","pK_NF","Wsh_NF","Py_fred","GOS_NF","EC_NF","Psh_NF","e_NF","KNC_NF","KNR_NF","IGC_NF","IGp_NF","KGR_NF","K_ME_gross_real","K_NRC_gross_real","K_ME_NRC_component_gross_real","IG_ME_real","IG_NRC_real","IG_ME_NRC_component_real","K_ME_gross_cc","K_NRC_gross_cc","K_ME_NRC_component_gross_cc","IG_ME_cc","IG_NRC_cc","IG_ME_NRC_component_cc","pK_ME","pK_NRC","K_IP_gross_real","K_IP_gross_cc","profitability_register","notes"
1939,782920.871348315,1626436.68248137,1626436.68248137,1626436.68248137,"gross_real_GPIM_stock",13.5707869115626,14.3019020954451,0.630537992484756,9.0178926359755,TRUE,"omega_t * k_t",NA,NA,NA,4824,NA,NA,0.0361044203056398,0.109411670574183,0.0698980255292911,0.197744095875925,0.0361044203056398,0.109411670574183,0.0698980255292911,0.197744095875925,2.00633733136396,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,44443,28023,11768,94830,2379843.20964087,64808.8873985036,1626436.68248137,4824,7.12,3.98471628785623,782920.871348315,44443,64808.8873985036,3.98471628785623,0.630537992484756,7.12,11768,28023,0.369462007515244,0.585947257609821,94830,2379843.20964087,4824,3.98471628785623,1626436.68248137,105877.492093236,2826657.94808103,2932535.44017427,9140.61122809272,74402.6815497581,83543.2927778508,6498.17299763872,86468.3013545678,92966.4743522065,561,2276,2837,0.0613744514454159,0.0305902953037773,161266.59100471,8870.37568121135,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1940,889189.643858432,1715622.72985476,1715622.72985476,1715622.72985476,"gross_real_GPIM_stock",13.6980658144214,14.3552866804615,0.607110693449235,8.71524805123757,TRUE,"omega_t * k_t",NA,NA,NA,5979,NA,NA,0.0370959207805582,0.114046279288342,0.0686582938855242,0.197641948495191,0.0370959207805582,0.114046279288342,0.0686582938855242,0.197641948495191,1.91355446080779,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,51078,31010,15041,100547,2405652.62538031,71706.4121389663,1715622.72985476,5979,7.205,4.17961425266479,889189.643858432,51078,71706.4121389663,4.17961425266479,0.607110693449235,7.205,15041,31010,0.392889306550765,0.647146081909062,100547,2405652.62538031,5979,4.17961425266479,1715622.72985476,109111.804212105,2832230.58374366,2941342.38795576,10292.8115917517,79958.3711384494,90251.1827302011,6752.69518571675,91599.5184153916,98352.2136011083,637,2586,3223,0.061887851955871,0.0323418294192398,168551.444276951,9928.53991710958,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1941,1087303.56734269,1817219.57023165,1817219.57023165,1817219.57023165,"gross_real_GPIM_stock",13.899211397899,14.4128181822523,0.594511097780444,8.56858035964076,TRUE,"omega_t * k_t",NA,NA,NA,7339,NA,NA,0.0388259879868804,0.131467328967999,0.0697734711703083,0.21940185976376,0.0388259879868804,0.131467328967999,0.0697734711703083,0.21940185976376,1.85686834460372,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,66680,39642,21120,112617,2446087.37670543,83664.1480143753,1817219.57023165,7339,7.692,4.60396472638197,1087303.56734269,66680,83664.1480143753,4.60396472638197,0.594511097780444,7.692,21120,39642,0.405488902219556,0.682054386761516,112617,2446087.37670543,7339,4.60396472638197,1817219.57023165,114874.419329611,2843824.77380948,2958699.19313909,13036.7353983127,86126.5738485499,99163.3092468626,7692.52155625784,102557.426271067,110249.947827325,873,3106,3979,0.0669646175462752,0.0360632016485618,184054.058110784,12117.4552951036,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1942,1269278.79624277,1876904.55960109,1876904.55960109,1876904.55960109,"gross_real_GPIM_stock",14.0539594201574,14.4451344669669,0.604405412159509,8.73071745120667,TRUE,"omega_t * k_t",NA,NA,NA,5984,NA,NA,0.0396288046742215,0.142587323967666,0.0683687302141524,0.22824938358577,0.0396288046742215,0.142587323967666,0.0683687302141524,0.22824938358577,1.77844979521416,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,84033,50790,26966,120147,2443076.2782025,92303.4839863076,1876904.55960109,5984,8.304,4.91785709156812,1269278.79624277,84033,92303.4839863076,4.91785709156812,0.604405412159509,8.304,26966,50790,0.395594587840491,0.654518606024808,120147,2443076.2782025,5984,4.91785709156812,1876904.55960109,116584.116730929,2825319.32167298,2941903.43840391,9367.99202329246,56332.0419111183,65700.0339344108,8064.32237066431,109889.051129243,117953.373499907,648,2191,2839,0.0691717070626043,0.0388943827645552,185035.777449543,13067.6744175606,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1943,1439901.30600023,1915561.77776852,1915561.77776852,1915561.77776852,"gross_real_GPIM_stock",14.1800851317035,14.4655214941134,0.621900080256822,8.99610897814588,TRUE,"omega_t * k_t",NA,NA,NA,5216,NA,NA,0.0397088296023661,0.134690149219498,0.0686628187507856,0.217233560090703,0.0397088296023661,0.134690149219498,0.0686628187507856,0.217233560090703,1.7829145770685,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,99680,61991,31048,121044,2423934.29486241,95657.4030573604,1915561.77776852,5216,8.683,4.99369971605896,1439901.30600023,99680,95657.4030573604,4.99369971605896,0.621900080256822,8.683,31048,61991,0.378099919743178,0.607975351260667,121044,2423934.29486241,5216,4.99369971605896,1915561.77776852,115542.995278922,2794212.75516599,2909755.75044491,6731.15299672131,43243.9419580841,49975.0949548054,8222.2309856219,111525.707348585,119747.938334207,479,1726,2205,0.0711616568860219,0.0399131050928011,178189.183050658,12684.5178660691,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1944,1456657.8663667,1977953.3609917,1977953.3609917,1977953.3609917,"gross_real_GPIM_stock",14.1916552369896,14.4975732120151,0.627959009724536,9.10388171762594,TRUE,"omega_t * k_t",NA,NA,NA,6646,NA,NA,0.041225083644947,0.169020769694395,0.0699222521124901,0.262336835402738,0.041225083644947,0.169020769694395,0.0699222521124901,0.262336835402738,1.74844216741615,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,103244,64833,31073,122510,2427590.62875883,99818.751722149,1977953.3609917,6646,8.89,5.04656751219362,1456657.8663667,103244,99818.751722149,5.04656751219362,0.627959009724536,8.89,31073,64833,0.372040990275464,0.592460629617633,122510,2427590.62875883,6646,5.04656751219362,1977953.3609917,119433.764152565,2777680.16728767,2897113.93144024,11593.6352255708,56999.3267313127,68592.9619568835,8488.57323410124,112911.595920132,121400.169154233,824,2317,3141,0.071073479885118,0.0406496029492073,181532.28024938,12918.3807622744,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1945,1328216.50526316,2070943.16265062,2070943.16265062,2070943.16265062,"gross_real_GPIM_stock",14.0993476268021,14.5435146956026,0.638440192180252,9.28516431723683,TRUE,"omega_t * k_t",NA,NA,NA,9022,NA,NA,0.0426317185659251,0.140633350159912,0.0697296494782352,0.215971394517282,0.0426317185659251,0.140633350159912,0.0697296494782352,0.215971394517282,1.68327276704934,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,96576,61658,26820,134003,2465659.51697451,112551.061780498,2070943.16265062,9022,9.12,5.43477309326264,1328216.50526316,96576,112551.061780498,5.43477309326264,0.638440192180252,9.12,26820,61658,0.361559807819748,0.566317428395342,134003,2465659.51697451,9022,5.43477309326264,2070943.16265062,123786.404102567,2779835.78769684,2903622.19179941,12314.8908935065,75252.4669167383,87567.3578102448,9106.90018180034,121496.082192905,130602.982374705,906,3289,4195,0.07356947031319,0.0437062083777141,192738.703739755,15086.3354556506,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1946,1227613.14957265,2197210.46656807,2197210.46656807,2197210.46656807,"gross_real_GPIM_stock",14.0205823132805,14.602699144033,0.663415069811751,9.68765067207862,TRUE,"omega_t * k_t",NA,NA,NA,12964,NA,NA,0.043243093266038,0.0906490835929253,0.0629850705849095,0.129112924453804,0.043243093266038,0.0906490835929253,0.0629850705849095,0.129112924453804,1.4872225559398,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,100771,66853,24393,161715,2537065.56718696,140052.308933832,2197210.46656807,12964,10.296,6.37409620356427,1227613.14957265,100771,140052.308933832,6.37409620356427,0.663415069811751,10.296,24393,66853,0.336584930188249,0.507351951296127,161715,2537065.56718696,12964,6.37409620356427,2197210.46656807,127977.301395762,2831508.05753604,2959485.3589318,12443.3242333663,124825.843199645,137269.167433011,10089.4045927531,150097.835003203,160187.239595956,981,6617,7598,0.0788374538509157,0.0530098562155663,219423.352421731,19523.0183745419,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1947,1341561.4657798,2346286.19853907,2346286.19853907,2346286.19853907,"gross_real_GPIM_stock",14.1093447664935,14.668344295017,0.644483720777999,9.45350910890532,TRUE,"omega_t * k_t",NA,NA,NA,16831,NA,NA,0.046722263339148,0.152088787734853,0.0628482947821583,0.19706386626661,0.046722263339148,0.152088787734853,0.0628482947821583,0.19706386626661,1.36829322485971,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,122211,78763,32256,192728,2643099.25018316,171085.155595539,2346286.19853907,16831,11.426,7.29174282754023,1341561.4657798,122211,171085.155595539,7.29174282754023,0.644483720777999,11.426,32256,78763,0.355516279222001,0.551629572261087,192728,2643099.25018316,16831,7.29174282754023,2346286.19853907,141022.267000715,2877287.56908452,3018309.83608523,21576.7856980036,120292.881483642,141869.667181646,12019.3968019208,179225.200105312,191244.596907233,1839,7493,9332,0.0852304891812573,0.0622896376542357,248188.557603865,24863.3092028034,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1948,1455627.9562443,2505555.73718216,2505555.73718216,2505555.73718216,"gross_real_GPIM_stock",14.1909479505293,14.7340211190663,0.624581372598025,9.20259513443471,TRUE,"omega_t * k_t",NA,NA,NA,18915,NA,NA,0.0504965171205722,0.147270918982852,0.0742643134985354,0.206674025643203,0.0504965171205722,0.147270918982852,0.0742643134985354,0.206674025643203,1.50844091033383,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,140041,87467,40196,211040,2746121.83467642,192552.448364779,2505555.73718217,18915,12.067,7.68501955503613,1455627.9562443,140041,192552.448364779,7.68501955503613,0.624581372598025,12.067,40196,87467,0.375418627401975,0.601072404449678,211040,2746121.83467642,18915,7.68501955503613,2505555.73718217,156722.977873829,2946916.37807653,3103639.35595036,25102.1953398286,145346.902915282,170449.098255111,15196.4289569386,189429.834197548,204626.263154487,2434,9343,11777,0.0969636307521707,0.064280695443822,266044.943765771,28077.0941387059,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
