year,r_level,ln_r,ect,dlog_r,dlog_r_smoothed,ect_smoothed,dlog_r_z,dlog_r_smoothed_z,ect_z,ect_smoothed_z
1968,0.11097788164075029,-2.198424362023356,-6.371793412790535,NA,NA,NA,NA,NA,0.3487143844692972,NA
1969,0.12022918546617364,-2.1183554788151273,-6.296999468257914,0.08006888320822858,NA,-6.342514026625282,0.3753206940577361,NA,0.6160700723141451,0.4802405510492396
1970,0.11565923906499084,-2.157107005341744,-6.358749198827397,-0.03875152652661651,-0.006720006711153766,-6.355038335578037,-0.0694156331445859,0.04233691883033944,0.39534175274493655,0.3948921511619955
1971,0.10876296669362093,-2.218584382156817,-6.409366339648799,-0.06147737681507337,-0.15894241376895138,-6.3336313998646405,-0.15447687146544795,-1.509618695213163,0.21440757972317237,0.5407722724940065
1972,0.07463223801686555,-2.5951827201219815,-6.232778661117724,-0.3765983379651643,-0.04248751223059122,-6.302574633447236,-1.3339521754060815,-0.32232411934485095,0.845631411460099,0.7524123182159966
1973,0.10181788099251637,-2.2845695420335175,-6.265578899575184,0.310613178088464,0.06868086735203945,-6.449126555179286,1.238231562580156,0.8110726921500238,0.7283848834280807,-0.24628326390470795
1974,0.1336485373820318,-2.012541780100699,-6.84902210484495,0.27202776193281863,0.0851061065186595,-6.695031813365769,1.0938090992766785,0.9785332035776508,-1.3571697752818521,-1.9220340290165303
1975,0.09634070108935348,-2.339864400566003,-6.970494435677169,-0.32732262046530414,NA,NA,-1.149516675898455,NA,-1.7913803088578726,NA
