period,start_year,end_year,n_level_years,n_flow_years,mean_w_share,mean_w_over_y,mean_price_wedge,cum_dln_w_share,cum_offensive,cum_defensive,closure_gap,offensive_share_abs,defensive_share_abs,dominant_mode
1940_1946,1940,1946,7,6,0.5994615362056502,0.6331414093862254,0.9467877491058665,-0.06026377741882083,-0.06146570444214905,0.0012019270233281157,1.0408340855860843e-16,0.9808206087381771,0.019179391261822984,defensive_resistance
1946_1949,1946,1949,4,3,0.6097500435827521,0.6444311374712945,0.946162459700923,0.031830408324632464,0.034425610041416144,-0.0025952017167835684,-1.1102230246251565e-16,0.9298988435549699,0.07010115644503011,offensive_advance_with_price_headwind
1949_1955,1949,1955,7,6,0.5137292447493198,0.5459605861303273,0.9405985124879134,-0.3441951522308091,-0.3348015503990029,-0.009393601831806216,6.938893903907228e-18,0.9727085004802535,0.027291499519746545,joint_retreat
1955_1961,1955,1961,7,6,0.5366760616501142,0.5770708265544778,0.9304586004436306,0.4538905495690854,0.4648049681232914,-0.010914418554205996,0,0.9770570238256757,0.02294297617432431,offensive_advance_with_price_headwind
1961_1969,1961,1969,9,8,0.5886975566400533,0.6380625492042391,0.9225026929492579,-0.2748956651434072,-0.26786873675545075,-0.0070269283879565575,1.249000902703301e-16,0.9744378348625805,0.025562165137419525,joint_retreat
1969_1972,1969,1972,4,3,0.5656182406051773,0.6169957092229957,0.9169899750208002,0.3215250009564466,0.32709230848478904,-0.0055673075283423495,-9.71445146547012e-17,0.9832642519249388,0.016735748075061164,offensive_advance_with_price_headwind
1972_1974,1972,1974,3,2,0.5432824638569731,0.5962403850213468,0.9105340280120278,-0.5596498612743672,-0.5517223933589552,-0.007927467915411948,-4.163336342344337e-17,0.9858349506290227,0.014165049370977192,joint_retreat
1974_1976,1974,1976,3,2,0.45759073520147475,0.5064886978809915,0.9036799527393455,0.20780111651019184,0.21424927160889295,-0.006448155098701294,1.8041124150158794e-16,0.9707828260850339,0.029217173914966234,offensive_advance_with_price_headwind
1976_1978,1976,1978,3,2,0.4785218876734769,0.5316140640868265,0.9001492859305085,-0.08600115980786716,-0.08514433102214947,-8.56828785717606e-4,-8.326672684688674e-17,0.9900370089469511,0.009962991053048873,joint_retreat
