"run_id","det_tag","cell_id","p","r","q_tag","eig_id","Re","Im","Mod"
1772630493,"SR_none__LR_const","p01_sym_r1_none_const",1,1,"sym",1,1,0,1
1772630493,"SR_none__LR_const","p01_sym_r1_none_const",1,1,"sym",2,1,0,1
1772630493,"SR_none__LR_const","p01_sym_r1_none_const",1,1,"sym",3,0.979574978934821,0,0.979574978934821
1772630493,"SR_none__LR_const","p01_sym_r1_none_const",1,1,"sym",4,0.0601208696222903,0.425961963178571,0.430183813083527
1772630493,"SR_none__LR_const","p01_sym_r1_none_const",1,1,"sym",5,0.0601208696222903,-0.425961963178571,0.430183813083527
1772630493,"SR_none__LR_const","p01_sym_r1_none_const",1,1,"sym",6,0.41798252366218,0,0.41798252366218
1772630493,"SR_none__LR_const","p01_sym_r2_none_const",1,2,"sym",1,1,0,1
1772630493,"SR_none__LR_const","p01_sym_r2_none_const",1,2,"sym",2,0.978505831451239,0,0.978505831451239
1772630493,"SR_none__LR_const","p01_sym_r2_none_const",1,2,"sym",3,0.79028058096755,0,0.79028058096755
1772630493,"SR_none__LR_const","p01_sym_r2_none_const",1,2,"sym",4,0.0630872114234266,0.454945779380448,0.4592990947316
1772630493,"SR_none__LR_const","p01_sym_r2_none_const",1,2,"sym",5,0.0630872114234266,-0.454945779380448,0.4592990947316
1772630493,"SR_none__LR_const","p01_sym_r2_none_const",1,2,"sym",6,0.369821325939174,0,0.369821325939174
1772630493,"SR_none__LR_const","p01_Y_only_r1_none_const",1,1,"Y_only",1,1.04256973094,0,1.04256973094
1772630493,"SR_none__LR_const","p01_Y_only_r1_none_const",1,1,"Y_only",2,1,0,1
1772630493,"SR_none__LR_const","p01_Y_only_r1_none_const",1,1,"Y_only",3,1,0,1
1772630493,"SR_none__LR_const","p01_Y_only_r1_none_const",1,1,"Y_only",4,-0.0567244929305408,0,0.0567244929305408
1772630493,"SR_none__LR_const","p01_Y_only_r1_none_const",1,1,"Y_only",5,0,0,0
1772630493,"SR_none__LR_const","p01_Y_only_r1_none_const",1,1,"Y_only",6,0,0,0
1772630493,"SR_none__LR_const","p01_Y_only_r2_none_const",1,2,"Y_only",1,1.04091840801805,0,1.04091840801805
1772630493,"SR_none__LR_const","p01_Y_only_r2_none_const",1,2,"Y_only",2,1,0,1
1772630493,"SR_none__LR_const","p01_Y_only_r2_none_const",1,2,"Y_only",3,0.833346779847506,0,0.833346779847506
1772630493,"SR_none__LR_const","p01_Y_only_r2_none_const",1,2,"Y_only",4,-0.0990986589947145,0,0.0990986589947145
1772630493,"SR_none__LR_const","p01_Y_only_r2_none_const",1,2,"Y_only",5,0,0,0
1772630493,"SR_none__LR_const","p01_Y_only_r2_none_const",1,2,"Y_only",6,0,0,0
1772630493,"SR_none__LR_const","p01_K_only_r1_none_const",1,1,"K_only",1,1,0,1
1772630493,"SR_none__LR_const","p01_K_only_r1_none_const",1,1,"K_only",2,0.999999999999997,0,0.999999999999997
