"stage_id","year","support_status","core_gross_arithmetic_growth","me_weight_lag","nrc_weight_lag","me_gross_arithmetic_growth","nrc_gross_arithmetic_growth","diagnostic_only","weighted_growth_contribution_sum","growth_contribution_residual","growth_contribution_status"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2009,"fully_supported",-0.0203972103349255,0.350519175652914,0.649480824347086,-0.0157222731506318,-0.0229202334429827,"yes",-0.0203972103349254,-0.0000000000000000728583859910259,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2010,"fully_supported",-0.0225889290136099,0.352191950725991,0.647808049274009,-0.00929528626320686,-0.0298162457747491,"yes",-0.02258892901361,0.0000000000000000797972798949331,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2011,"fully_supported",-0.0204854261986612,0.356982068324919,0.643017931675081,-0.00328140875196011,-0.03003652178883,"yes",-0.0204854261986612,-0.0000000000000000797972798949331,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2012,"fully_supported",-0.0175760222463025,0.363252037037877,0.636747962962123,0.00012783773547774,-0.0276757219326563,"yes",-0.0175760222463024,-0.0000000000000000763278329429795,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2013,"fully_supported",-0.0185079460247505,0.369798053164763,0.630201946835237,-0.00179438964683754,-0.0283153429092727,"yes",-0.0185079460247505,0,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2014,"fully_supported",-0.0120875109913722,0.376095241802184,0.623904758197816,0.00242597772170464,-0.0208363688502303,"yes",-0.0120875109913722,0.0000000000000000815320033709099,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2015,"fully_supported",-0.0155406670961706,0.381620482253811,0.618379517746189,0.000722518095433092,-0.025577164744772,"yes",-0.0155406670961707,0.0000000000000000832667268468867,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2016,"fully_supported",-0.0179814884389876,0.387924820450795,0.612075179549205,0.000709299233969964,-0.0298274522917549,"yes",-0.0179814884389876,-0.0000000000000000797972798949331,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2017,"fully_supported",-0.0121323875882718,0.395308205149511,0.604691794850489,0.00776167145017326,-0.0251378307555147,"yes",-0.0121323875882718,0.00000000000000000173472347597681,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2018,"fully_supported",-0.00929570211913379,0.403269074270857,0.596730925729143,0.00924197949300509,-0.0218234149969617,"yes",-0.00929570211913378,-0.00000000000000000173472347597681,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2019,"fully_supported",-0.0113977609505374,0.410814891644261,0.589185108355739,0.00312478745024174,-0.0215237452346861,"yes",-0.0113977609505374,0.00000000000000000173472347597681,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2020,"fully_supported",-0.0199098157728279,0.416849754718616,0.583150245281384,-0.0120995973559206,-0.0254927468574504,"yes",-0.0199098157728279,0.0000000000000000867361737988404,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2021,"fully_supported",-0.0240423222818002,0.420171579264746,0.579828420735254,-0.0132017383070844,-0.0318979311583579,"yes",-0.0240423222818001,-0.0000000000000000936750677027476,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2022,"fully_supported",-0.0210163534664644,0.424838692801326,0.575161307198674,-0.0126823977284805,-0.0271721689173222,"yes",-0.0210163534664644,0,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2023,"fully_supported",-0.0143246948766111,0.428455287291057,0.571544712708943,-0.00799018615810025,-0.0190733237983512,"yes",-0.0143246948766111,0.0000000000000000919403442267708,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2024,"fully_supported",-0.0103574447944353,0.431208784044734,0.568791215955266,0.00140657792907091,-0.0192759192570872,"yes",-0.0103574447944353,0,"PASS"
