"stage_id","variable_id","maximum_absolute_residual","mean_absolute_residual","tolerance","observations_outside_tolerance","reconciliation_status"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION","I_CORE_REAL_2017",0.000000000931322574615479,0.00000000009247507419317,0.000001,0,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION","G_CORE_GPIM_2017",0.00000000745058059692383,0.000000000993285568491105,0.000001,0,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION","N_CORE_GPIM_2017",0.00000000745058059692383,0.000000000760454924837235,0.000001,0,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION","RET_CORE_GPIM_2017",0.000000000465661287307739,0.0000000000777031199240516,0.000001,0,"PASS"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION","CFC_CORE_GPIM_2017",0.000000000465661287307739,0.0000000000803289191436864,0.000001,0,"PASS"
