"stage_id","year","asset_scope","variable_id","value","unit","support_status","source_stage","construction_rule","provider_v1_commit","s29d_asset_specific_gpim_commit","s29c_real_investment_commit"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1911,"ME","I_ME_REAL_2017",630945.306394454,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1912,"ME","I_ME_REAL_2017",903316.644172083,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1913,"ME","I_ME_REAL_2017",1059060.89316727,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1914,"ME","I_ME_REAL_2017",781618.8123991,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1915,"ME","I_ME_REAL_2017",827255.499313968,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1916,"ME","I_ME_REAL_2017",1349542.02733969,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1917,"ME","I_ME_REAL_2017",2018880.10209109,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1918,"ME","I_ME_REAL_2017",2589700.88445485,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1919,"ME","I_ME_REAL_2017",2602015.5460033,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1920,"ME","I_ME_REAL_2017",2870764.92450198,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1921,"ME","I_ME_REAL_2017",2134782.79901774,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1922,"ME","I_ME_REAL_2017",2180419.48593261,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1923,"ME","I_ME_REAL_2017",3038823.83504562,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1924,"ME","I_ME_REAL_2017",2163758.47324941,"millions_2017_dollars","partial_vintage_warmup","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1925,"ME","I_ME_REAL_2017",2246139.39977877,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1926,"ME","I_ME_REAL_2017",1889365.79527979,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1927,"ME","I_ME_REAL_2017",1590939.18186412,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1928,"ME","I_ME_REAL_2017",1612305.71958189,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1929,"ME","I_ME_REAL_2017",1768765.68542665,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1930,"ME","I_ME_REAL_2017",1467294.24202991,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1931,"ME","I_ME_REAL_2017",989748.757718043,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1932,"ME","I_ME_REAL_2017",623868.773501061,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1933,"ME","I_ME_REAL_2017",543835.045414787,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1934,"ME","I_ME_REAL_2017",637240.124604497,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1935,"ME","I_ME_REAL_2017",703933.555703038,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1936,"ME","I_ME_REAL_2017",816556.811384773,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1937,"ME","I_ME_REAL_2017",924639.763365943,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1938,"ME","I_ME_REAL_2017",622350.239389685,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1939,"ME","I_ME_REAL_2017",627081.679604102,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1940,"ME","I_ME_REAL_2017",731978.08858634,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1941,"ME","I_ME_REAL_2017",752127.196012379,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1942,"ME","I_ME_REAL_2017",545029.688575011,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1943,"ME","I_ME_REAL_2017",437108.518460738,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1944,"ME","I_ME_REAL_2017",535584.445393993,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1945,"ME","I_ME_REAL_2017",641872.549112937,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1946,"ME","I_ME_REAL_2017",720316.3182533,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1947,"ME","I_ME_REAL_2017",909126.491811446,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1948,"ME","I_ME_REAL_2017",849952.046387454,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1949,"ME","I_ME_REAL_2017",721556.966154317,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1950,"ME","I_ME_REAL_2017",685879.765574563,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1951,"ME","I_ME_REAL_2017",749015.128180555,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1952,"ME","I_ME_REAL_2017",743131.441855881,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1953,"ME","I_ME_REAL_2017",741157.559795181,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1954,"ME","I_ME_REAL_2017",684449.366939465,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1955,"ME","I_ME_REAL_2017",684266.419209607,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1956,"ME","I_ME_REAL_2017",713994.058255907,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1957,"ME","I_ME_REAL_2017",727860.077101959,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1958,"ME","I_ME_REAL_2017",583375.549862804,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1959,"ME","I_ME_REAL_2017",607522.836207516,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1960,"ME","I_ME_REAL_2017",629191.93043186,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1961,"ME","I_ME_REAL_2017",587212.198688363,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1962,"ME","I_ME_REAL_2017",617635.367229759,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1963,"ME","I_ME_REAL_2017",629408.971871451,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1964,"ME","I_ME_REAL_2017",671692.288041208,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1965,"ME","I_ME_REAL_2017",770523.220436779,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1966,"ME","I_ME_REAL_2017",842107.997753453,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1967,"ME","I_ME_REAL_2017",786408.18769879,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1968,"ME","I_ME_REAL_2017",796975.867116019,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1969,"ME","I_ME_REAL_2017",821332.224519679,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1970,"ME","I_ME_REAL_2017",753978.432204574,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1971,"ME","I_ME_REAL_2017",719629.354492161,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1972,"ME","I_ME_REAL_2017",777121.83200943,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1973,"ME","I_ME_REAL_2017",865755.110073952,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1974,"ME","I_ME_REAL_2017",791899.469592467,"millions_2017_dollars","fully_supported","S29C","validated ME real investment component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
